dataset,record_id,source_file,excel_row,system_id,issue_type,details
Binary,,,,smiles:O=C=O || smiles:[C-]#[O+],component_order_variant,2 source component orders
Binary,binary:004082,binary_vle_english.xlsx,4083,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004083,binary_vle_english.xlsx,4084,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004084,binary_vle_english.xlsx,4085,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004085,binary_vle_english.xlsx,4086,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004086,binary_vle_english.xlsx,4087,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004087,binary_vle_english.xlsx,4088,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004088,binary_vle_english.xlsx,4089,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004089,binary_vle_english.xlsx,4090,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004090,binary_vle_english.xlsx,4091,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004091,binary_vle_english.xlsx,4092,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004092,binary_vle_english.xlsx,4093,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004093,binary_vle_english.xlsx,4094,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004094,binary_vle_english.xlsx,4095,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004095,binary_vle_english.xlsx,4096,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004096,binary_vle_english.xlsx,4097,fallback:4501d0d6bfddcc6a || smiles:O=C=O,missing_smiles,component positions [2]
Binary,binary:004462,binary_vle_english.xlsx,4463,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004463,binary_vle_english.xlsx,4464,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004464,binary_vle_english.xlsx,4465,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004465,binary_vle_english.xlsx,4466,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004466,binary_vle_english.xlsx,4467,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004467,binary_vle_english.xlsx,4468,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004468,binary_vle_english.xlsx,4469,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004469,binary_vle_english.xlsx,4470,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004470,binary_vle_english.xlsx,4471,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004471,binary_vle_english.xlsx,4472,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004472,binary_vle_english.xlsx,4473,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004473,binary_vle_english.xlsx,4474,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004474,binary_vle_english.xlsx,4475,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004475,binary_vle_english.xlsx,4476,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004476,binary_vle_english.xlsx,4477,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004477,binary_vle_english.xlsx,4478,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004478,binary_vle_english.xlsx,4479,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004479,binary_vle_english.xlsx,4480,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004480,binary_vle_english.xlsx,4481,fallback:2435468cddae75fa || smiles:C=C1C2CCC(C2)C1(C)C,missing_smiles,component positions [2]
Binary,binary:004504,binary_vle_english.xlsx,4505,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004505,binary_vle_english.xlsx,4506,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004506,binary_vle_english.xlsx,4507,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004507,binary_vle_english.xlsx,4508,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004508,binary_vle_english.xlsx,4509,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004509,binary_vle_english.xlsx,4510,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004510,binary_vle_english.xlsx,4511,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004511,binary_vle_english.xlsx,4512,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004512,binary_vle_english.xlsx,4513,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004513,binary_vle_english.xlsx,4514,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004514,binary_vle_english.xlsx,4515,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004515,binary_vle_english.xlsx,4516,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004516,binary_vle_english.xlsx,4517,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004517,binary_vle_english.xlsx,4518,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004518,binary_vle_english.xlsx,4519,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004519,binary_vle_english.xlsx,4520,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004520,binary_vle_english.xlsx,4521,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004521,binary_vle_english.xlsx,4522,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004522,binary_vle_english.xlsx,4523,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004523,binary_vle_english.xlsx,4524,fallback:2435468cddae75fa || smiles:CC1=CCC2CC1C2(C)C,missing_smiles,component positions [2]
Binary,binary:004564,binary_vle_english.xlsx,4565,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004565,binary_vle_english.xlsx,4566,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004566,binary_vle_english.xlsx,4567,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004567,binary_vle_english.xlsx,4568,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004568,binary_vle_english.xlsx,4569,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004569,binary_vle_english.xlsx,4570,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004570,binary_vle_english.xlsx,4571,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004571,binary_vle_english.xlsx,4572,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004572,binary_vle_english.xlsx,4573,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004573,binary_vle_english.xlsx,4574,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004574,binary_vle_english.xlsx,4575,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004575,binary_vle_english.xlsx,4576,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004576,binary_vle_english.xlsx,4577,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004577,binary_vle_english.xlsx,4578,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004578,binary_vle_english.xlsx,4579,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004579,binary_vle_english.xlsx,4580,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004580,binary_vle_english.xlsx,4581,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004581,binary_vle_english.xlsx,4582,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:004582,binary_vle_english.xlsx,4583,fallback:4501d0d6bfddcc6a || smiles:CCC(C)=O,missing_smiles,component positions [2]
Binary,binary:005936,binary_vle_english.xlsx,5937,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005937,binary_vle_english.xlsx,5938,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005938,binary_vle_english.xlsx,5939,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005939,binary_vle_english.xlsx,5940,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005940,binary_vle_english.xlsx,5941,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005941,binary_vle_english.xlsx,5942,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005942,binary_vle_english.xlsx,5943,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005943,binary_vle_english.xlsx,5944,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005944,binary_vle_english.xlsx,5945,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005945,binary_vle_english.xlsx,5946,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005946,binary_vle_english.xlsx,5947,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005947,binary_vle_english.xlsx,5948,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005948,binary_vle_english.xlsx,5949,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005949,binary_vle_english.xlsx,5950,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005950,binary_vle_english.xlsx,5951,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005951,binary_vle_english.xlsx,5952,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005952,binary_vle_english.xlsx,5953,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005953,binary_vle_english.xlsx,5954,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005954,binary_vle_english.xlsx,5955,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005955,binary_vle_english.xlsx,5956,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005956,binary_vle_english.xlsx,5957,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005957,binary_vle_english.xlsx,5958,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005958,binary_vle_english.xlsx,5959,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005959,binary_vle_english.xlsx,5960,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005960,binary_vle_english.xlsx,5961,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005961,binary_vle_english.xlsx,5962,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005962,binary_vle_english.xlsx,5963,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005963,binary_vle_english.xlsx,5964,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005964,binary_vle_english.xlsx,5965,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005965,binary_vle_english.xlsx,5966,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005966,binary_vle_english.xlsx,5967,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005967,binary_vle_english.xlsx,5968,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005968,binary_vle_english.xlsx,5969,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005969,binary_vle_english.xlsx,5970,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005970,binary_vle_english.xlsx,5971,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005971,binary_vle_english.xlsx,5972,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005972,binary_vle_english.xlsx,5973,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005973,binary_vle_english.xlsx,5974,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005974,binary_vle_english.xlsx,5975,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005975,binary_vle_english.xlsx,5976,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005976,binary_vle_english.xlsx,5977,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005977,binary_vle_english.xlsx,5978,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005978,binary_vle_english.xlsx,5979,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005979,binary_vle_english.xlsx,5980,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005980,binary_vle_english.xlsx,5981,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005981,binary_vle_english.xlsx,5982,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005982,binary_vle_english.xlsx,5983,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005983,binary_vle_english.xlsx,5984,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005984,binary_vle_english.xlsx,5985,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005985,binary_vle_english.xlsx,5986,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005986,binary_vle_english.xlsx,5987,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005987,binary_vle_english.xlsx,5988,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005988,binary_vle_english.xlsx,5989,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005989,binary_vle_english.xlsx,5990,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005990,binary_vle_english.xlsx,5991,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005991,binary_vle_english.xlsx,5992,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005992,binary_vle_english.xlsx,5993,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005993,binary_vle_english.xlsx,5994,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005994,binary_vle_english.xlsx,5995,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005995,binary_vle_english.xlsx,5996,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
Binary,binary:005996,binary_vle_english.xlsx,5997,fallback:ddfbc2db9f602e7d || smiles:FC(F)C(F)F,missing_smiles,component positions [2]
